Hexstream,Split Indexes,Splited Hexstream
00200101000000006b8b4567000013ea000000000109019e019d010583c90218,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 ea 0000000001 09 01 9e 01 9d 01 05 83 c9 02 18
001f0101000000006b8b4567000013eb000000000109018e018c010483c901,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62]",00 1f 0101000000006b8b45670000 13 eb 0000000001 09 01 8e 01 8c 01 04 83 c9 01
001c0101000000006b8b4567000013ec000000000009019d019e0125,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 ec 0000000000 09 01 9d 01 9e 01 25
001c0101000000006b8b4567000013ed000000000009018c018e0124,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 ed 0000000000 09 01 8c 01 8e 01 24
00200101000000006b8b4567000013ee00000000010901850183010b828201d1,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 ee 0000000001 09 01 85 01 83 01 0b 82 82 01 d1
001c0101000000006b8b4567000013ef00000000000901830185012b,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 ef 0000000000 09 01 83 01 85 01 2b
00200101000000006b8b4567000013f000000000010901a101a0010c801a02f6,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 f0 0000000001 09 01 a1 01 a0 01 0c 80 1a 02 f6
001c0101000000006b8b4567000013f100000000000901a001a1012c,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 f1 0000000000 09 01 a0 01 a1 01 2c
00200101000000006b8b4567000013f200000000010901a701a6010e80bc02a9,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 f2 0000000001 09 01 a7 01 a6 01 0e 80 bc 02 a9
001c0101000000006b8b4567000013f300000000000901a601a7012e,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56]",00 1c 0101000000006b8b45670000 13 f3 0000000000 09 01 a6 01 a7 01 2e
00200101000000006b8b4567000013f400000000010901aa01a90104810d00bf,"[0, 2, 4, 28, 30, 32, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",00 20 0101000000006b8b45670000 13 f4 0000000001 09 01 aa 01 a9 01 04 81 0d 00 bf
